Timestamp,ECG,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,TempC,IR,BPM,Red,SpO2,emotion_label,activity_label
2025-09-24T01:00:24.340604,1.914,9.832,-0.034,-0.042,0.093,0.223,0.387,38.1,1023,113,7891,98.8,Fear,Standing
2025-09-24T01:00:25.340604,2.0,9.845,0.1,0.043,0.206,-0.354,-0.085,37.9,1023,109,7746,97.8,Fear,Standing
2025-09-24T01:00:26.340604,2.0,9.95,0.02,0.047,0.354,0.347,0.369,38.0,1023,116,8239,98.6,Fear,Standing
2025-09-24T01:00:27.340604,1.388,9.803,-0.005,0.06,0.276,0.188,-0.449,38.4,1023,113,7212,98.7,Fear,Standing
2025-09-24T01:00:28.340604,1.057,9.884,-0.028,-0.078,0.355,0.239,0.108,38.3,1023,106,7378,98.0,Fear,Standing
2025-09-24T01:00:29.340604,0.885,9.786,0.02,0.014,-0.077,0.297,0.429,37.9,1023,105,7185,97.5,Angry,Standing
2025-09-24T01:00:30.340604,0.638,9.886,0.006,0.052,-0.122,-0.447,0.148,38.0,1023,105,7602,97.4,Angry,Standing
2025-09-24T01:00:31.340604,1.858,9.83,0.029,-0.031,0.097,0.166,-0.336,37.7,1023,107,7507,98.3,Angry,Standing
2025-09-24T01:00:32.340604,1.852,9.765,-0.033,0.031,0.037,0.329,0.17,37.6,1023,95,7852,97.7,Angry,Standing
2025-09-24T01:00:33.340604,1.465,9.827,-0.044,0.125,0.298,0.162,-0.307,37.9,1023,109,7577,98.2,Angry,Standing
2025-09-24T01:00:34.340604,1.888,9.772,-0.073,-0.017,0.023,-0.089,0.395,37.8,1023,104,7234,97.9,Angry,Standing
2025-09-24T01:00:35.340604,1.307,9.83,-0.054,0.043,-0.296,0.103,-0.015,37.9,1023,109,7308,97.6,Angry,Standing
2025-09-24T01:00:36.340604,1.222,9.783,0.091,0.045,-0.094,-0.128,-0.753,37.8,1023,106,7561,98.1,Angry,Standing
2025-09-24T01:00:37.340604,1.645,9.847,-0.025,0.052,0.346,-0.288,-0.167,37.7,1023,105,7573,97.0,Angry,Standing
2025-09-24T01:00:38.340604,1.661,9.798,0.114,0.022,-0.239,0.05,-0.091,37.6,1023,103,7936,98.5,Angry,Standing
2025-09-24T01:00:39.340604,1.653,9.795,-0.027,-0.028,0.261,-0.335,-0.056,37.5,1023,94,7745,97.9,Angry,Standing
2025-09-24T01:00:40.340604,0.881,9.847,0.053,0.048,0.084,0.197,-0.174,37.8,1023,114,8101,98.2,Angry,Standing
2025-09-24T01:00:41.340604,1.924,9.841,0.037,0.015,-0.7,0.286,0.321,37.9,1023,110,7728,97.8,Angry,Standing
2025-09-24T01:00:42.340604,0.58,9.759,-0.051,0.055,-0.329,0.1,-0.019,37.9,1023,114,7522,98.2,Angry,Standing
2025-09-24T01:00:43.340604,1.56,9.83,-0.149,0.069,-0.132,0.194,0.209,37.7,1023,104,7753,97.5,Angry,Standing
2025-09-24T01:00:44.340604,1.323,9.746,0.036,-0.066,-0.023,-0.222,0.033,37.8,1023,115,7863,98.1,Angry,Standing
2025-09-24T01:00:45.340604,2.0,9.774,0.012,-0.1,-0.087,0.042,-0.269,37.8,1023,112,7652,97.5,Angry,Standing
2025-09-24T01:00:46.340604,1.645,9.856,0.072,-0.05,0.049,0.231,-0.261,37.6,1023,94,7830,98.1,Angry,Standing
2025-09-24T01:00:47.340604,0.781,9.787,0.007,0.057,-0.544,0.407,-0.185,37.9,1023,109,7093,99.0,Angry,Standing
2025-09-24T01:00:48.340604,1.306,9.786,-0.022,0.009,0.507,-0.166,0.037,37.6,1023,109,7068,98.8,Angry,Standing
2025-09-24T01:00:49.340604,1.304,9.83,-0.051,0.034,0.121,-0.031,-0.021,37.9,1023,102,7400,97.9,Angry,Standing
2025-09-24T01:00:50.340604,1.818,9.807,-0.081,0.099,-0.623,-0.359,0.178,37.5,1023,106,7474,97.5,Angry,Standing
2025-09-24T01:00:51.340604,1.134,9.896,-0.027,0.001,-0.693,-0.208,0.425,37.8,1023,105,7738,97.9,Angry,Standing
2025-09-24T01:00:52.340604,1.289,9.75,0.052,0.008,-0.135,-0.09,-0.177,37.8,1023,106,7691,97.0,Angry,Standing
2025-09-24T01:00:53.340604,1.383,9.796,-0.032,0.0,-0.146,-0.232,-0.09,37.7,1023,107,7567,97.3,Angry,Standing
2025-09-24T01:00:54.340604,1.32,9.813,-0.033,-0.003,-0.381,0.02,0.183,37.7,1023,109,7236,97.5,Angry,Standing
2025-09-24T01:00:55.340604,1.122,9.768,-0.051,-0.078,-0.409,0.378,0.196,37.9,1023,96,7641,98.1,Angry,Standing
2025-09-24T01:00:56.340604,0.558,9.789,-0.1,0.008,0.332,0.255,0.337,38.1,1023,110,7542,98.3,Angry,Standing
2025-09-24T01:00:57.340604,1.768,9.747,0.072,-0.005,-0.129,-0.271,0.058,37.7,1023,98,7807,97.5,Angry,Standing
2025-09-24T01:00:58.340604,2.0,9.718,0.085,-0.041,-0.166,-0.047,-0.489,37.8,1023,101,7552,97.5,Angry,Standing
2025-09-24T01:00:59.340604,1.553,9.751,-0.069,-0.066,0.109,0.041,-0.426,37.5,1023,104,8020,98.1,Angry,Standing
2025-09-24T01:01:00.340604,1.117,9.886,-0.046,0.043,-0.416,-0.243,-0.243,37.4,1023,95,7480,97.9,Angry,Standing
2025-09-24T01:01:01.340604,1.779,9.893,0.026,-0.052,-0.184,-0.555,-0.41,37.7,1023,101,7350,98.0,Angry,Standing
2025-09-24T01:01:02.340604,1.451,9.806,-0.041,-0.037,-0.842,0.191,-0.105,37.6,1023,109,7827,98.5,Angry,Standing
2025-09-24T01:01:03.340604,0.598,9.73,0.039,0.053,-0.147,0.029,0.227,37.5,1023,100,6932,97.4,Angry,Standing
2025-09-24T01:01:04.340604,0.741,9.73,0.038,0.019,-0.028,0.292,-0.376,37.8,1023,104,7574,98.0,Angry,Standing
2025-09-24T01:01:05.340604,1.136,9.785,0.083,-0.083,-0.092,0.354,0.226,37.7,1023,103,7526,98.2,Angry,Standing
2025-09-24T01:01:06.340604,1.749,9.805,0.059,-0.016,-0.318,0.14,0.38,37.6,1023,113,7709,97.9,Angry,Standing
2025-09-24T01:01:07.340604,1.069,9.788,-0.009,-0.051,0.092,-0.136,0.209,37.2,1023,105,7606,98.4,Angry,Standing
2025-09-24T01:01:08.340604,0.928,9.794,0.027,-0.036,-0.274,0.721,0.25,37.5,1023,108,7873,98.5,Angry,Standing
2025-09-24T01:01:09.340604,1.282,9.815,-0.029,0.116,0.12,0.04,-0.029,37.4,1023,101,8001,98.4,Angry,Standing
2025-09-24T01:01:10.340604,1.642,9.881,-0.049,-0.055,0.437,0.212,-0.013,37.3,1023,113,7460,98.3,Angry,Standing
2025-09-24T01:01:11.340604,1.881,9.772,0.024,-0.052,-0.119,0.444,0.096,37.7,1023,111,7866,98.2,Angry,Standing
2025-09-24T01:01:12.340604,1.99,9.843,-0.074,0.097,-0.308,-0.596,-0.048,37.7,1023,98,7820,98.6,Angry,Standing
2025-09-24T01:01:13.340604,1.514,9.815,0.041,-0.069,0.595,-0.523,0.063,37.9,1023,107,8117,97.0,Angry,Standing
2025-09-24T01:01:14.340604,1.43,9.825,-0.002,-0.005,-0.566,0.043,0.255,37.9,1023,108,7663,97.1,Angry,Standing
2025-09-24T01:01:15.340604,0.679,9.757,-0.029,-0.098,0.181,-0.355,-0.183,37.1,1023,98,7637,97.8,Angry,Standing
2025-09-24T01:01:16.340604,1.272,9.861,0.037,-0.108,0.199,0.192,-0.091,37.7,1023,108,7633,97.3,Angry,Standing
2025-09-24T01:01:17.340604,1.575,9.82,-0.036,-0.086,-0.025,-0.208,0.601,37.5,1023,100,7637,98.6,Angry,Standing
2025-09-24T01:01:18.340604,1.197,9.144,1.532,-0.187,-6.169,-2.761,8.642,37.6,1023,128,7739,98.1,Angry,Walking
2025-09-24T01:01:19.340604,1.512,11.282,-0.142,-0.767,-6.817,-0.94,3.684,37.5,1023,126,8351,98.8,Angry,Walking
2025-09-24T01:01:20.340604,2.0,8.39,-0.562,1.038,5.446,16.867,10.649,37.5,1023,125,6977,98.3,Angry,Walking
2025-09-24T01:01:21.340604,0.97,11.586,-0.071,-0.689,7.164,1.563,7.051,37.7,1023,127,7266,98.2,Angry,Walking
2025-09-24T01:01:22.340604,1.958,8.832,-0.813,-0.432,3.732,3.826,-10.08,37.9,1023,134,7250,97.4,Angry,Walking
2025-09-24T01:01:23.340604,1.118,9.791,0.016,0.004,-0.104,0.006,-0.098,37.9,1023,105,7411,97.9,Angry,Sitting
2025-09-24T01:01:24.340604,1.773,9.82,-0.009,0.0,-0.012,0.068,0.237,37.5,1023,99,7544,98.6,Angry,Sitting
2025-09-24T01:01:25.340604,1.684,9.806,-0.003,0.005,0.21,0.058,-0.039,37.6,1023,90,7638,98.3,Angry,Sitting
2025-09-24T01:01:26.340604,2.0,9.815,0.014,-0.002,0.016,-0.012,0.1,37.7,1023,104,7290,97.8,Angry,Sitting
2025-09-24T01:01:27.340604,1.332,9.806,0.008,-0.011,-0.048,-0.055,-0.069,37.7,1023,99,7545,98.6,Angry,Sitting
2025-09-24T01:01:28.340604,1.09,9.826,0.004,0.018,0.016,0.023,0.036,37.8,1023,96,7558,97.9,Angry,Sitting
2025-09-24T01:01:29.340604,1.165,9.786,0.014,0.01,-0.121,-0.001,0.054,37.8,1023,92,7402,97.4,Angry,Sitting
2025-09-24T01:01:30.340604,1.9,9.81,0.021,0.006,-0.006,-0.054,0.051,37.3,1023,90,7412,97.7,Angry,Sitting
2025-09-24T01:01:31.340604,1.156,9.809,0.014,0.009,-0.013,-0.194,-0.011,37.7,1023,96,7996,98.2,Angry,Sitting
2025-09-24T01:01:32.340604,2.0,9.82,-0.034,-0.015,0.038,0.121,0.164,37.5,1023,96,8104,98.5,Angry,Sitting
2025-09-24T01:01:33.340604,1.098,9.775,0.049,-0.006,0.024,-0.002,0.142,37.7,1023,95,7741,98.2,Angry,Sitting
2025-09-24T01:01:34.340604,1.535,9.833,0.031,0.024,0.118,0.042,-0.035,37.8,1023,95,8024,98.4,Angry,Sitting
2025-09-24T01:01:35.340604,2.0,9.831,-0.042,0.003,-0.175,0.064,-0.027,37.8,1023,91,7626,98.9,Angry,Sitting
2025-09-24T01:01:36.340604,1.216,9.78,-0.004,-0.043,-0.159,0.104,0.165,37.5,1023,91,7364,98.1,Angry,Sitting
2025-09-24T01:01:37.340604,2.0,9.829,0.036,-0.006,-0.321,0.086,0.061,37.8,1023,87,7458,98.4,Angry,Sitting
2025-09-24T01:01:38.340604,1.108,9.817,-0.004,-0.027,-0.086,-0.016,0.082,37.7,1023,94,7652,97.4,Angry,Sitting
2025-09-24T01:01:39.340604,1.475,9.773,-0.004,0.033,0.002,0.091,0.155,37.9,1023,107,7984,98.3,Angry,Sitting
2025-09-24T01:01:40.340604,1.272,9.795,0.02,0.014,-0.006,0.047,0.095,37.6,1023,95,7289,97.5,Angry,Sitting
2025-09-24T01:01:41.340604,1.221,9.803,-0.045,-0.006,-0.06,-0.039,-0.04,37.9,1023,90,7248,97.6,Angry,Sitting
2025-09-24T01:01:42.340604,1.718,9.812,-0.004,-0.016,-0.043,0.061,0.001,37.7,1023,104,7630,98.9,Angry,Sitting
2025-09-24T01:01:43.340604,1.524,9.806,0.049,0.01,-0.066,0.007,-0.111,37.8,1023,96,7804,97.9,Angry,Sitting
2025-09-24T01:01:44.340604,1.465,9.809,-0.019,-0.007,0.065,0.09,0.097,37.7,1023,81,7160,97.7,Angry,Sitting
2025-09-24T01:01:45.340604,1.3,9.803,0.033,-0.013,0.157,0.047,-0.124,37.5,1023,94,7694,98.0,Angry,Sitting
2025-09-24T01:01:46.340604,1.137,9.79,0.043,0.03,-0.056,-0.105,-0.01,37.7,1023,95,7237,98.0,Angry,Sitting
2025-09-24T01:01:47.340604,0.972,9.816,-0.013,-0.015,0.113,0.039,-0.058,37.6,1023,87,7381,98.3,Angry,Sitting
2025-09-24T01:01:48.340604,1.227,9.78,-0.016,-0.015,0.068,0.09,0.012,37.7,1023,103,7598,98.2,Angry,Sitting
2025-09-24T01:01:49.340604,1.493,9.818,-0.0,0.009,-0.0,-0.014,0.106,37.8,1023,99,7522,98.7,Angry,Sitting
2025-09-24T01:01:50.340604,1.52,9.824,-0.009,0.01,-0.076,-0.062,-0.034,37.4,1023,93,7205,98.4,Angry,Sitting
2025-09-24T01:01:51.340604,1.506,9.81,-0.028,0.026,-0.044,-0.003,-0.096,38.0,1023,96,7850,97.8,Angry,Sitting
2025-09-24T01:01:52.340604,1.567,9.79,-0.003,-0.002,-0.059,-0.06,0.018,37.6,1023,87,7950,97.7,Angry,Sitting
2025-09-24T01:01:53.340604,1.036,9.786,0.006,0.0,0.033,0.067,-0.018,37.9,1023,94,7655,97.4,Angry,Sitting
2025-09-24T01:01:54.340604,2.0,9.808,0.001,-0.033,0.039,0.086,0.062,37.7,1023,97,7382,97.5,Angry,Sitting
2025-09-24T01:01:55.340604,1.499,9.801,0.01,0.027,0.123,-0.061,0.01,37.7,1023,84,7275,97.5,Angry,Sitting
2025-09-24T01:01:56.340604,2.0,9.81,-0.02,-0.028,0.037,-0.153,0.07,37.5,1023,95,7516,97.5,Angry,Sitting
2025-09-24T01:01:57.340604,1.59,9.813,-0.007,0.023,0.061,0.07,-0.134,38.0,1023,90,6950,97.9,Angry,Sitting
2025-09-24T01:01:58.340604,2.0,9.845,0.005,-0.006,-0.047,-0.032,-0.015,37.6,1023,98,7536,98.5,Angry,Sitting
2025-09-24T01:01:59.340604,1.675,9.77,0.013,-0.025,-0.145,0.015,0.122,37.9,1023,93,7670,97.7,Angry,Sitting
2025-09-24T01:02:00.340604,1.912,9.785,0.0,-0.009,-0.038,-0.095,-0.094,37.6,1023,98,8119,97.5,Angry,Sitting
2025-09-24T01:02:01.340604,1.209,9.834,0.026,0.008,-0.086,0.142,-0.13,36.7,1023,69,7438,97.4,Awe,Sitting
2025-09-24T01:02:02.340604,1.281,9.837,0.003,0.038,0.098,-0.006,0.044,36.7,1023,63,7660,97.5,Awe,Sitting
2025-09-24T01:02:03.340604,1.513,9.81,-0.016,-0.0,0.006,-0.046,0.235,36.1,1023,54,7743,97.4,Sad,Sitting
2025-09-24T01:02:04.340604,1.241,9.808,0.005,0.025,-0.033,0.024,0.012,35.8,1023,53,6757,99.4,Sad,Sitting
2025-09-24T01:02:05.340604,1.563,9.801,0.013,-0.002,0.031,-0.138,-0.114,35.9,1023,50,7659,97.7,Sad,Sitting
2025-09-24T01:02:06.340604,1.563,9.792,-0.008,0.015,0.179,-0.055,-0.127,36.2,1023,50,7342,98.0,Sad,Sitting
2025-09-24T01:02:07.340604,1.568,9.814,0.034,0.014,-0.146,-0.064,0.059,35.9,1023,50,7567,98.1,Sad,Sitting
2025-09-24T01:02:08.340604,1.747,9.788,0.016,0.003,0.109,-0.207,-0.15,36.0,1023,50,6928,98.8,Sad,Sitting
2025-09-24T01:02:09.340604,1.686,9.806,-0.007,0.025,-0.038,0.086,-0.057,36.0,1023,57,7088,98.5,Sad,Sitting
2025-09-24T01:02:10.340604,1.202,9.796,-0.001,-0.0,-0.153,-0.014,0.117,36.2,1023,55,7345,97.7,Sad,Sitting
2025-09-24T01:02:11.340604,1.626,9.811,-0.006,-0.01,-0.027,0.047,-0.068,35.7,1023,50,7256,98.3,Sad,Sitting
2025-09-24T01:02:12.340604,1.481,9.768,0.001,-0.019,0.103,0.038,-0.007,36.1,1023,50,7356,97.7,Sad,Sitting
2025-09-24T01:02:13.340604,1.419,9.816,-0.02,0.01,-0.119,-0.039,-0.051,36.2,1023,51,7958,97.7,Sad,Sitting
2025-09-24T01:02:14.340604,1.614,9.817,-0.02,0.037,-0.039,0.033,0.117,36.2,1023,50,7320,98.6,Sad,Sitting
2025-09-24T01:02:15.340604,1.917,9.784,0.027,-0.011,0.238,-0.009,-0.053,36.1,1023,50,7520,98.1,Sad,Sitting
2025-09-24T01:02:16.340604,1.324,9.784,0.013,-0.031,-0.028,-0.015,0.002,36.3,1023,50,7417,97.5,Sad,Sitting
2025-09-24T01:02:17.340604,1.552,9.817,-0.024,0.001,0.052,-0.078,0.24,36.2,1023,50,7582,98.5,Sad,Sitting
2025-09-24T01:02:18.340604,1.386,9.783,-0.025,-0.033,-0.117,-0.032,0.033,36.2,1023,56,7786,97.5,Sad,Sitting
2025-09-24T01:02:19.340604,1.577,9.795,0.043,-0.009,0.055,-0.093,-0.131,35.7,1023,52,7868,97.6,Sad,Sitting
2025-09-24T01:02:20.340604,1.741,9.815,-0.009,0.028,-0.013,0.085,0.078,36.3,1023,50,7116,98.2,Sad,Sitting
2025-09-24T01:02:21.340604,1.645,9.832,-0.022,0.044,-0.178,-0.027,-0.03,36.2,1023,51,7412,98.6,Sad,Sitting
2025-09-24T01:02:22.340604,1.371,9.785,-0.019,-0.004,-0.076,0.069,0.068,36.0,1023,53,7690,97.2,Sad,Sitting
2025-09-24T01:02:23.340604,0.93,9.818,0.024,0.008,-0.082,-0.025,-0.067,35.9,1023,50,7883,97.9,Sad,Sitting
2025-09-24T01:02:24.340604,2.0,9.792,0.021,0.003,-0.076,0.068,0.066,35.8,1023,56,7364,98.1,Sad,Sitting
2025-09-24T01:02:25.340604,1.644,9.8,-0.001,0.006,0.035,0.037,0.051,35.7,1023,52,6970,97.7,Sad,Sitting
2025-09-24T01:02:26.340604,1.253,9.802,0.048,-0.022,-0.08,0.11,0.116,35.9,1023,50,8162,98.7,Sad,Sitting
2025-09-24T01:02:27.340604,1.812,9.802,0.003,0.013,-0.03,0.104,-0.145,36.3,1023,53,7960,97.8,Sad,Sitting
2025-09-24T01:02:28.340604,1.515,9.815,0.003,0.021,0.034,-0.009,0.169,36.1,1023,56,7339,97.7,Sad,Sitting
2025-09-24T01:02:29.340604,1.492,9.803,0.036,-0.001,-0.123,-0.028,-0.194,36.4,1023,55,7059,97.6,Sad,Sitting
2025-09-24T01:02:30.340604,1.086,9.815,0.017,-0.032,0.067,0.11,-0.151,35.8,1023,50,7495,98.0,Sad,Sitting
2025-09-24T01:02:31.340604,1.764,9.783,0.026,-0.006,-0.006,0.012,0.093,35.9,1023,52,7222,96.8,Sad,Sitting
2025-09-24T01:02:32.340604,1.759,9.766,0.004,0.003,-0.007,-0.11,-0.07,36.2,1023,57,8014,98.4,Sad,Sitting
2025-09-24T01:02:33.340604,1.279,9.814,-0.048,-0.004,0.059,-0.113,0.066,36.2,1023,50,7276,97.6,Sad,Sitting
2025-09-24T01:02:34.340604,1.041,9.794,0.022,-0.007,-0.197,-0.007,0.009,36.1,1023,50,6580,97.6,Sad,Sitting
2025-09-24T01:02:35.340604,1.342,9.791,-0.016,0.005,-0.031,0.042,0.031,35.5,1023,60,6952,97.7,Sad,Sitting
2025-09-24T01:02:36.340604,1.679,9.794,-0.012,0.005,0.078,-0.122,0.167,35.8,1023,51,6937,98.4,Sad,Sitting
2025-09-24T01:02:37.340604,1.345,9.811,-0.015,-0.017,0.039,-0.144,-0.063,35.5,1023,60,7578,98.2,Sad,Sitting
2025-09-24T01:02:38.340604,1.545,9.809,-0.006,-0.008,0.071,0.002,0.158,36.1,1023,50,7588,97.8,Sad,Sitting
2025-09-24T01:02:39.340604,1.415,9.788,-0.003,0.028,0.065,-0.017,-0.235,36.0,1023,53,7086,98.2,Sad,Sitting
2025-09-24T01:02:40.340604,1.079,9.818,0.018,-0.013,-0.108,-0.01,-0.041,35.7,1023,50,7492,97.7,Sad,Sitting
2025-09-24T01:02:41.340604,1.427,9.837,0.025,-0.02,-0.014,-0.015,-0.202,36.2,1023,57,7538,97.2,Sad,Sitting
2025-09-24T01:02:42.340604,1.183,9.789,0.009,-0.057,-0.06,-0.184,0.032,35.9,1023,50,7233,98.7,Sad,Sitting
2025-09-24T01:02:43.340604,1.872,9.821,0.001,0.017,-0.026,-0.027,-0.052,36.1,1023,50,7789,98.1,Sad,Sitting
2025-09-24T01:02:44.340604,1.356,9.766,0.008,-0.006,-0.189,0.04,0.061,36.2,1023,51,7381,98.2,Sad,Sitting
2025-09-24T01:02:45.340604,1.388,9.781,0.006,-0.015,0.144,0.134,-0.145,36.3,1023,57,7371,97.4,Sad,Sitting
2025-09-24T01:02:46.340604,1.42,9.796,0.012,-0.018,-0.147,0.032,-0.15,35.8,1023,50,7167,97.7,Sad,Sitting
2025-09-24T01:02:47.340604,1.758,9.818,-0.016,-0.018,-0.311,0.112,-0.012,36.1,1023,52,7182,99.1,Sad,Sitting
2025-09-24T01:02:48.340604,0.833,9.793,-0.025,-0.017,0.031,0.175,0.024,36.0,1023,50,7395,97.3,Sad,Sitting
2025-09-24T01:02:49.340604,1.348,9.77,-0.028,-0.028,-0.046,0.029,-0.071,36.1,1023,54,7721,99.5,Sad,Sitting
2025-09-24T01:02:50.340604,1.467,9.825,0.022,0.01,-0.079,0.003,-0.103,35.9,1023,50,7271,98.5,Sad,Sitting
2025-09-24T01:02:51.340604,1.766,9.794,-0.04,0.022,0.04,0.061,0.006,36.0,1023,50,7280,97.7,Sad,Sitting
2025-09-24T01:02:52.340604,1.026,9.82,-0.005,0.01,0.254,0.026,0.009,35.9,1023,50,7652,97.6,Sad,Sitting
2025-09-24T01:02:53.340604,1.725,9.852,-0.041,0.011,-0.036,0.005,-0.075,36.3,1023,50,7255,98.5,Sad,Sitting
2025-09-24T01:02:54.340604,1.72,9.783,0.007,0.03,-0.206,-0.016,0.064,36.2,1023,50,7344,97.8,Sad,Sitting
2025-09-24T01:02:55.340604,1.735,9.791,-0.019,-0.009,0.076,0.079,-0.103,36.5,1023,50,7473,97.8,Sad,Sitting
2025-09-24T01:02:56.340604,1.401,9.795,0.005,-0.017,0.019,-0.063,0.028,35.8,1023,52,7235,98.5,Sad,Sitting
2025-09-24T01:02:57.340604,1.998,9.773,0.014,-0.014,0.111,-0.045,0.054,37.7,1023,103,8012,98.0,Angry,Sitting
2025-09-24T01:02:58.340604,0.92,9.804,0.007,-0.014,0.041,-0.099,-0.099,37.4,1023,102,7316,97.6,Angry,Sitting
2025-09-24T01:02:59.340604,1.665,9.795,0.033,0.032,-0.137,-0.117,0.124,37.7,1023,92,7472,98.0,Angry,Sitting
2025-09-24T01:03:00.340604,0.583,9.808,-0.017,0.0,-0.059,-0.017,0.109,37.6,1023,94,8025,98.1,Angry,Sitting
2025-09-24T01:03:01.340604,1.163,9.779,0.018,0.017,0.071,-0.089,-0.056,37.7,1023,90,7250,97.8,Angry,Sitting
2025-09-24T01:03:02.340604,2.0,9.822,0.005,0.0,-0.042,0.164,0.034,37.7,1023,88,7689,98.3,Angry,Sitting
2025-09-24T01:03:03.340604,1.551,9.779,-0.001,0.001,0.104,0.025,0.084,37.8,1023,101,7553,98.5,Angry,Sitting
2025-09-24T01:03:04.340604,1.655,9.764,-0.028,0.023,-0.015,-0.052,-0.026,37.8,1023,93,7738,97.6,Angry,Sitting
2025-09-24T01:03:05.340604,1.164,9.767,0.0,0.025,0.163,-0.073,0.095,37.5,1023,90,7597,98.0,Angry,Sitting
2025-09-24T01:03:06.340604,0.499,9.766,-0.001,-0.009,0.177,-0.076,-0.033,37.8,1023,98,7572,98.6,Angry,Sitting
2025-09-24T01:03:07.340604,1.373,9.836,-0.022,0.047,0.016,-0.089,-0.035,37.6,1023,85,7198,97.2,Angry,Sitting
2025-09-24T01:03:08.340604,2.0,9.785,0.012,-0.031,-0.059,-0.029,0.057,37.7,1023,93,8098,97.3,Angry,Sitting
2025-09-24T01:03:09.340604,0.891,9.807,0.005,-0.02,0.028,-0.005,-0.192,37.8,1023,95,8277,98.3,Angry,Sitting
2025-09-24T01:03:10.340604,1.457,9.783,0.012,-0.022,0.059,-0.001,0.098,37.5,1023,88,7456,98.1,Angry,Sitting
2025-09-24T01:03:11.340604,0.968,9.814,-0.011,-0.003,0.115,0.145,-0.053,37.7,1023,84,7875,97.4,Angry,Sitting
2025-09-24T01:03:12.340604,0.593,9.838,-0.003,-0.013,-0.085,-0.005,0.053,37.8,1023,94,8045,98.1,Angry,Sitting
2025-09-24T01:03:13.340604,1.889,9.798,-0.021,0.019,-0.141,-0.048,-0.112,37.5,1023,85,7581,99.0,Angry,Sitting
2025-09-24T01:03:14.340604,1.429,9.787,-0.032,-0.031,-0.116,0.063,0.083,38.0,1023,90,7487,98.1,Angry,Sitting
2025-09-24T01:03:15.340604,0.926,9.818,-0.009,-0.015,-0.223,-0.122,0.031,37.8,1023,90,7290,97.3,Angry,Sitting
2025-09-24T01:03:16.340604,1.928,9.774,-0.0,0.019,0.002,0.226,-0.064,37.8,1023,90,7674,98.4,Angry,Sitting
2025-09-24T01:03:17.340604,2.0,9.786,0.019,0.015,-0.011,0.114,0.054,37.8,1023,95,7964,98.1,Angry,Sitting
2025-09-24T01:03:18.340604,1.006,9.855,0.004,0.019,0.061,0.018,-0.029,37.9,1023,93,7497,97.9,Angry,Sitting
2025-09-24T01:03:19.340604,1.813,9.777,0.018,0.003,-0.046,0.106,0.035,37.5,1023,104,7502,97.9,Angry,Sitting
2025-09-24T01:03:20.340604,0.911,9.804,-0.032,0.011,-0.166,0.025,0.032,37.8,1023,84,7792,97.5,Angry,Sitting
2025-09-24T01:03:21.340604,1.604,9.763,-0.027,-0.01,0.165,0.136,-0.142,37.9,1023,100,7646,98.1,Angry,Sitting
2025-09-24T01:03:22.340604,2.0,9.776,0.02,0.036,0.095,0.061,-0.123,37.8,1023,92,7603,98.2,Angry,Sitting
2025-09-24T01:03:23.340604,1.231,9.816,0.014,0.034,-0.022,0.105,0.035,37.7,1023,93,7280,98.2,Angry,Sitting
2025-09-24T01:03:24.340604,0.871,9.81,0.017,-0.004,0.031,0.08,0.173,37.8,1023,95,7634,98.0,Angry,Sitting
2025-09-24T01:03:25.340604,0.391,9.79,-0.01,-0.044,0.106,0.021,0.066,37.9,1023,89,7655,98.2,Angry,Sitting
2025-09-24T01:03:26.340604,1.775,9.826,0.011,-0.021,0.128,-0.126,0.183,37.2,1023,91,6952,98.0,Angry,Sitting
2025-09-24T01:03:27.340604,2.0,9.786,-0.003,-0.027,0.039,-0.002,-0.07,37.5,1023,83,7872,97.3,Angry,Sitting
2025-09-24T01:03:28.340604,1.49,9.777,-0.06,-0.005,-0.105,0.03,0.085,37.3,1023,95,8090,98.5,Angry,Sitting
2025-09-24T01:03:29.340604,1.51,9.822,0.024,-0.019,0.016,0.09,-0.148,37.7,1023,95,7886,97.4,Angry,Sitting
2025-09-24T01:03:30.340604,1.473,9.795,0.013,-0.001,-0.048,-0.101,0.049,37.7,1023,101,8132,98.3,Angry,Sitting
2025-09-24T01:03:31.340604,0.465,9.79,0.021,0.03,-0.051,-0.033,0.035,37.9,1023,89,7632,98.0,Angry,Sitting
2025-09-24T01:03:32.340604,1.587,9.816,0.006,0.004,0.082,0.009,-0.107,37.9,1023,94,7497,98.2,Angry,Sitting
2025-09-24T01:03:33.340604,1.511,9.818,-0.014,0.038,-0.049,0.013,-0.017,37.8,1023,94,8046,98.4,Angry,Sitting
2025-09-24T01:03:34.340604,0.365,9.81,-0.009,0.009,-0.064,0.003,-0.095,37.7,1023,93,7641,98.0,Angry,Sitting
2025-09-24T01:03:35.340604,1.792,9.811,0.014,0.016,0.018,0.056,-0.067,37.9,1023,94,7654,97.5,Angry,Sitting
2025-09-24T01:03:36.340604,0.553,9.835,0.034,-0.007,-0.121,0.206,-0.154,37.8,1023,96,7480,97.5,Angry,Sitting
2025-09-24T01:03:37.340604,1.131,9.784,-0.007,0.001,-0.044,0.075,0.119,37.4,1023,95,7479,97.8,Angry,Sitting
2025-09-24T01:03:38.340604,0.816,9.793,0.038,0.001,0.105,0.023,-0.005,37.2,1023,100,7627,97.8,Angry,Sitting
